-99.00 -60.00 0.00
-98.00 -60.00 0.00
-97.00 -60.00 0.00
-96.00 -60.00 0.00
-95.00 -60.00 0.00
-94.00 -60.00 0.00
-93.00 -60.00 0.00
-92.00 -60.00 0.00
-91.00 -60.00 0.00
-90.00 -60.00 0.00
-89.00 -60.00 0.00
-88.00 -60.00 0.00
-87.00 -60.00 0.00
-86.00 -60.00 0.00
-85.00 -60.00 0.00
-84.00 -60.00 0.00
-83.00 -60.00 0.00
-82.00 -60.00 0.00
-81.00 -60.00 0.00
-80.00 -60.00 0.00
-79.00 -60.00 0.00
-78.00 -60.00 0.00
-77.00 -60.00 0.00
-76.00 -60.00 0.00
-75.00 -60.00 0.00
-74.00 -60.00 0.00
-73.00 -60.00 0.00
-72.00 -60.00 0.00
-71.00 -60.00 0.00
-70.00 -60.00 0.00
-69.00 -60.00 0.00
-68.00 -60.00 0.00
-67.00 -60.00 0.00
-66.00 -60.00 0.00
-65.00 -60.00 0.00
-64.00 -60.00 0.00
-63.00 -60.00 0.00
-62.00 -60.00 0.00
-61.00 -60.00 0.00
-60.00 -60.00 0.00
-59.00 -60.00 0.00
-58.00 -60.00 0.00
-57.00 -60.00 0.00
-56.00 -60.00 0.00
-55.00 -60.00 0.00
-54.00 -60.00 0.00
-53.00 -60.00 0.00
-52.00 -60.00 0.00
-51.00 -60.00 0.00
-50.00 -60.00 0.00
-49.00 -60.00 0.00
-48.00 -60.00 0.00
-47.00 -60.00 0.00
-46.00 -60.00 0.00
-45.00 -60.00 0.00
-44.00 -60.00 0.00
-43.00 -60.00 0.00
-42.00 -60.00 0.00
-41.00 -60.00 0.00
-40.00 -60.00 0.00
-39.00 -60.00 0.00
-38.00 -60.00 0.00
-37.00 -60.00 0.00
-36.00 -60.00 0.00
-35.00 -60.00 0.00
-34.00 -60.00 0.00
-33.00 -60.00 0.00
-32.00 -60.00 0.00
-31.00 -60.00 0.00
-30.00 -60.00 0.00
-29.00 -60.00 0.00
-28.00 -60.00 0.00
-27.00 -60.00 0.00
-26.00 -60.00 0.00
-25.00 -60.00 0.00
-24.00 -60.00 0.00
-23.00 -60.00 0.00
-22.00 -60.00 0.00
-21.00 -60.00 0.00
-20.00 -60.00 0.00
-99.00 -59.00 0.00
-98.00 -59.00 0.00
-97.00 -59.00 0.00
-96.00 -59.00 0.00
-95.00 -59.00 0.00
-94.00 -59.00 0.00
-93.00 -59.00 0.00
-92.00 -59.00 0.00
-91.00 -59.00 0.00
-90.00 -59.00 0.00
-89.00 -59.00 0.00
-88.00 -59.00 0.00
-87.00 -59.00 0.00
-86.00 -59.00 0.00
-85.00 -59.00 0.00
-84.00 -59.00 0.00
-83.00 -59.00 0.00
-82.00 -59.00 0.00
-81.00 -59.00 0.00
-80.00 -59.00 0.00
-79.00 -59.00 0.00
-78.00 -59.00 0.00
-77.00 -59.00 0.00
-76.00 -59.00 0.00
-75.00 -59.00 0.00
-74.00 -59.00 0.00
-73.00 -59.00 0.00
-72.00 -59.00 0.00
-71.00 -59.00 0.00
-70.00 -59.00 0.00
-69.00 -59.00 0.00
-68.00 -59.00 0.00
-67.00 -59.00 0.00
-66.00 -59.00 0.00
-65.00 -59.00 0.00
-64.00 -59.00 0.00
-63.00 -59.00 0.00
-62.00 -59.00 0.00
-61.00 -59.00 0.00
-60.00 -59.00 0.00
-59.00 -59.00 0.00
-58.00 -59.00 0.00
-57.00 -59.00 0.00
-56.00 -59.00 0.00
-55.00 -59.00 0.00
-54.00 -59.00 0.00
-53.00 -59.00 0.00
-52.00 -59.00 0.00
-51.00 -59.00 0.00
-50.00 -59.00 0.00
-49.00 -59.00 0.00
-48.00 -59.00 0.00
-47.00 -59.00 0.00
-46.00 -59.00 0.00
-45.00 -59.00 0.00
-44.00 -59.00 0.00
-43.00 -59.00 0.00
-42.00 -59.00 0.00
-41.00 -59.00 0.00
-40.00 -59.00 0.00
-39.00 -59.00 0.00
-38.00 -59.00 0.00
-37.00 -59.00 0.00
-36.00 -59.00 0.00
-35.00 -59.00 0.00
-34.00 -59.00 0.00
-33.00 -59.00 0.00
-32.00 -59.00 0.00
-31.00 -59.00 0.00
-30.00 -59.00 0.00
-29.00 -59.00 0.00
-28.00 -59.00 0.00
-27.00 -59.00 0.00
-26.00 -59.00 0.00
-25.00 -59.00 0.00
-24.00 -59.00 0.00
-23.00 -59.00 0.00
-22.00 -59.00 0.00
-21.00 -59.00 0.00
-20.00 -59.00 0.00
-99.00 -58.00 0.00
-98.00 -58.00 0.00
-97.00 -58.00 0.00
-96.00 -58.00 0.00
-95.00 -58.00 0.00
-94.00 -58.00 0.00
-93.00 -58.00 0.00
-92.00 -58.00 0.00
-91.00 -58.00 0.00
-90.00 -58.00 0.00
-89.00 -58.00 0.00
-88.00 -58.00 0.00
-87.00 -58.00 0.00
-86.00 -58.00 0.00
-85.00 -58.00 0.00
-84.00 -58.00 0.00
-83.00 -58.00 0.00
-82.00 -58.00 0.00
-81.00 -58.00 0.00
-80.00 -58.00 0.00
-79.00 -58.00 0.00
-78.00 -58.00 0.00
-77.00 -58.00 0.00
-76.00 -58.00 0.00
-75.00 -58.00 0.00
-74.00 -58.00 0.00
-73.00 -58.00 0.00
-72.00 -58.00 0.00
-71.00 -58.00 0.00
-70.00 -58.00 0.00
-69.00 -58.00 0.00
-68.00 -58.00 0.00
-67.00 -58.00 0.00
-66.00 -58.00 0.00
-65.00 -58.00 0.00
-64.00 -58.00 0.00
-63.00 -58.00 0.00
-62.00 -58.00 0.00
-61.00 -58.00 0.00
-60.00 -58.00 0.00
-59.00 -58.00 0.00
-58.00 -58.00 0.00
-57.00 -58.00 0.00
-56.00 -58.00 0.00
-55.00 -58.00 0.00
-54.00 -58.00 0.00
-53.00 -58.00 0.00
-52.00 -58.00 0.00
-51.00 -58.00 0.00
-50.00 -58.00 0.00
-49.00 -58.00 0.00
-48.00 -58.00 0.00
-47.00 -58.00 0.00
-46.00 -58.00 0.00
-45.00 -58.00 0.00
-44.00 -58.00 0.00
-43.00 -58.00 0.00
-42.00 -58.00 0.00
-41.00 -58.00 0.00
-40.00 -58.00 0.00
-39.00 -58.00 0.00
-38.00 -58.00 0.00
-37.00 -58.00 0.00
-36.00 -58.00 0.00
-35.00 -58.00 0.00
-34.00 -58.00 0.00
-33.00 -58.00 0.00
-32.00 -58.00 0.00
-31.00 -58.00 0.00
-30.00 -58.00 0.00
-29.00 -58.00 0.00
-28.00 -58.00 0.00
-27.00 -58.00 0.00
-26.00 -58.00 0.00
-25.00 -58.00 0.00
-24.00 -58.00 0.00
-23.00 -58.00 0.00
-22.00 -58.00 0.00
-21.00 -58.00 0.00
-20.00 -58.00 0.00
-99.00 -57.00 0.00
-98.00 -57.00 0.00
-97.00 -57.00 0.00
-96.00 -57.00 0.00
-95.00 -57.00 0.00
-94.00 -57.00 0.00
-93.00 -57.00 0.00
-92.00 -57.00 0.00
-91.00 -57.00 0.00
-90.00 -57.00 0.00
-89.00 -57.00 0.00
-88.00 -57.00 0.00
-87.00 -57.00 0.00
-86.00 -57.00 0.00
-85.00 -57.00 0.00
-84.00 -57.00 0.00
-83.00 -57.00 0.00
-82.00 -57.00 0.00
-81.00 -57.00 0.00
-80.00 -57.00 0.00
-79.00 -57.00 0.00
-78.00 -57.00 0.00
-77.00 -57.00 0.00
-76.00 -57.00 0.00
-75.00 -57.00 0.00
-74.00 -57.00 0.00
-73.00 -57.00 0.00
-72.00 -57.00 0.00
-71.00 -57.00 0.00
-70.00 -57.00 0.00
-69.00 -57.00 0.00
-68.00 -57.00 0.00
-67.00 -57.00 0.00
-66.00 -57.00 0.00
-65.00 -57.00 0.00
-64.00 -57.00 0.00
-63.00 -57.00 0.00
-62.00 -57.00 0.00
-61.00 -57.00 0.00
-60.00 -57.00 0.00
-59.00 -57.00 0.00
-58.00 -57.00 0.00
-57.00 -57.00 0.00
-56.00 -57.00 0.00
-55.00 -57.00 0.00
-54.00 -57.00 0.00
-53.00 -57.00 0.00
-52.00 -57.00 0.00
-51.00 -57.00 0.00
-50.00 -57.00 0.00
-49.00 -57.00 0.00
-48.00 -57.00 0.00
-47.00 -57.00 0.00
-46.00 -57.00 0.00
-45.00 -57.00 0.00
-44.00 -57.00 0.00
-43.00 -57.00 0.00
-42.00 -57.00 0.00
-41.00 -57.00 0.00
-40.00 -57.00 0.00
-39.00 -57.00 0.00
-38.00 -57.00 0.00
-37.00 -57.00 0.00
-36.00 -57.00 0.00
-35.00 -57.00 0.00
-34.00 -57.00 0.00
-33.00 -57.00 0.00
-32.00 -57.00 0.00
-31.00 -57.00 0.00
-30.00 -57.00 0.00
-29.00 -57.00 0.00
-28.00 -57.00 0.00
-27.00 -57.00 0.00
-26.00 -57.00 0.00
-25.00 -57.00 0.00
-24.00 -57.00 0.00
-23.00 -57.00 0.00
-22.00 -57.00 0.00
-21.00 -57.00 0.00
-20.00 -57.00 0.00
-99.00 -56.00 0.00
-98.00 -56.00 0.00
-97.00 -56.00 0.00
-96.00 -56.00 0.00
-95.00 -56.00 0.00
-94.00 -56.00 0.00
-93.00 -56.00 0.00
-92.00 -56.00 0.00
-91.00 -56.00 0.00
-90.00 -56.00 0.00
-89.00 -56.00 0.00
-88.00 -56.00 0.00
-87.00 -56.00 0.00
-86.00 -56.00 0.00
-85.00 -56.00 0.00
-84.00 -56.00 0.00
-83.00 -56.00 0.00
-82.00 -56.00 0.00
-81.00 -56.00 0.00
-80.00 -56.00 0.00
-79.00 -56.00 0.00
-78.00 -56.00 0.00
-77.00 -56.00 0.00
-76.00 -56.00 0.00
-75.00 -56.00 0.00
-74.00 -56.00 0.00
-73.00 -56.00 0.00
-72.00 -56.00 0.00
-71.00 -56.00 0.00
-70.00 -56.00 0.00
-69.00 -56.00 0.00
-68.00 -56.00 0.00
-67.00 -56.00 0.00
-66.00 -56.00 0.00
-65.00 -56.00 0.00
-64.00 -56.00 0.00
-63.00 -56.00 0.00
-62.00 -56.00 0.00
-61.00 -56.00 0.00
-60.00 -56.00 0.00
-59.00 -56.00 0.00
-58.00 -56.00 0.00
-57.00 -56.00 0.00
-56.00 -56.00 0.00
-55.00 -56.00 0.00
-54.00 -56.00 0.00
-53.00 -56.00 0.00
-52.00 -56.00 0.00
-51.00 -56.00 0.00
-50.00 -56.00 0.00
-49.00 -56.00 0.00
-48.00 -56.00 0.00
-47.00 -56.00 0.00
-46.00 -56.00 0.00
-45.00 -56.00 0.00
-44.00 -56.00 0.00
-43.00 -56.00 0.00
-42.00 -56.00 0.00
-41.00 -56.00 0.00
-40.00 -56.00 0.00
-39.00 -56.00 0.00
-38.00 -56.00 0.00
-37.00 -56.00 0.00
-36.00 -56.00 0.00
-35.00 -56.00 0.00
-34.00 -56.00 0.00
-33.00 -56.00 0.00
-32.00 -56.00 0.00
-31.00 -56.00 0.00
-30.00 -56.00 0.00
-29.00 -56.00 0.00
-28.00 -56.00 0.00
-27.00 -56.00 0.00
-26.00 -56.00 0.00
-25.00 -56.00 0.00
-24.00 -56.00 0.00
-23.00 -56.00 0.00
-22.00 -56.00 0.00
-21.00 -56.00 0.00
-20.00 -56.00 0.00
-99.00 -55.00 0.00
-98.00 -55.00 0.00
-97.00 -55.00 0.00
-96.00 -55.00 0.00
-95.00 -55.00 0.00
-94.00 -55.00 0.00
-93.00 -55.00 0.00
-92.00 -55.00 0.00
-91.00 -55.00 0.00
-90.00 -55.00 0.00
-89.00 -55.00 0.00
-88.00 -55.00 0.00
-87.00 -55.00 0.00
-86.00 -55.00 0.00
-85.00 -55.00 0.00
-84.00 -55.00 0.00
-83.00 -55.00 0.00
-82.00 -55.00 0.00
-81.00 -55.00 0.00
-80.00 -55.00 0.00
-79.00 -55.00 0.00
-78.00 -55.00 0.00
-77.00 -55.00 0.00
-76.00 -55.00 0.00
-75.00 -55.00 0.00
-74.00 -55.00 0.00
-73.00 -55.00 0.00
-72.00 -55.00 0.00
-71.00 -55.00 0.00
-70.00 -55.00 0.00
-69.00 -55.00 0.00
-68.00 -55.00 0.00
-67.00 -55.00 0.00
-66.00 -55.00 0.00
-65.00 -55.00 0.00
-64.00 -55.00 0.00
-63.00 -55.00 0.00
-62.00 -55.00 0.00
-61.00 -55.00 0.00
-60.00 -55.00 0.00
-59.00 -55.00 0.00
-58.00 -55.00 0.00
-57.00 -55.00 0.00
-56.00 -55.00 0.00
-55.00 -55.00 0.00
-54.00 -55.00 0.00
-53.00 -55.00 0.00
-52.00 -55.00 0.00
-51.00 -55.00 0.00
-50.00 -55.00 0.00
-49.00 -55.00 0.00
-48.00 -55.00 0.00
-47.00 -55.00 0.00
-46.00 -55.00 0.00
-45.00 -55.00 0.00
-44.00 -55.00 0.00
-43.00 -55.00 0.00
-42.00 -55.00 0.00
-41.00 -55.00 0.00
-40.00 -55.00 0.00
-39.00 -55.00 0.00
-38.00 -55.00 0.00
-37.00 -55.00 0.00
-36.00 -55.00 0.00
-35.00 -55.00 0.00
-34.00 -55.00 0.00
-33.00 -55.00 0.00
-32.00 -55.00 0.00
-31.00 -55.00 0.00
-30.00 -55.00 0.00
-29.00 -55.00 0.00
-28.00 -55.00 0.00
-27.00 -55.00 0.00
-26.00 -55.00 0.00
-25.00 -55.00 0.00
-24.00 -55.00 0.00
-23.00 -55.00 0.00
-22.00 -55.00 0.00
-21.00 -55.00 0.00
-20.00 -55.00 0.00
-99.00 -54.00 0.00
-98.00 -54.00 0.00
-97.00 -54.00 0.00
-96.00 -54.00 0.00
-95.00 -54.00 0.00
-94.00 -54.00 0.00
-93.00 -54.00 0.00
-92.00 -54.00 0.00
-91.00 -54.00 0.00
-90.00 -54.00 0.00
-89.00 -54.00 0.00
-88.00 -54.00 0.00
-87.00 -54.00 0.00
-86.00 -54.00 0.00
-85.00 -54.00 0.00
-84.00 -54.00 0.00
-83.00 -54.00 0.00
-82.00 -54.00 0.00
-81.00 -54.00 0.00
-80.00 -54.00 0.00
-79.00 -54.00 0.00
-78.00 -54.00 0.00
-77.00 -54.00 0.00
-76.00 -54.00 0.00
-75.00 -54.00 0.00
-74.00 -54.00 0.00
-73.00 -54.00 0.00
-72.00 -54.00 0.00
-71.00 -54.00 0.00
-70.00 -54.00 0.00
-69.00 -54.00 0.00
-68.00 -54.00 0.00
-67.00 -54.00 0.00
-66.00 -54.00 0.00
-65.00 -54.00 0.00
-64.00 -54.00 0.00
-63.00 -54.00 0.00
-62.00 -54.00 0.00
-61.00 -54.00 0.00
-60.00 -54.00 0.00
-59.00 -54.00 0.00
-58.00 -54.00 0.00
-57.00 -54.00 0.00
-56.00 -54.00 0.00
-55.00 -54.00 0.00
-54.00 -54.00 0.00
-53.00 -54.00 0.00
-52.00 -54.00 0.00
-51.00 -54.00 0.00
-50.00 -54.00 0.00
-49.00 -54.00 0.00
-48.00 -54.00 0.00
-47.00 -54.00 0.00
-46.00 -54.00 0.00
-45.00 -54.00 0.00
-44.00 -54.00 0.00
-43.00 -54.00 0.00
-42.00 -54.00 0.00
-41.00 -54.00 0.00
-40.00 -54.00 0.00
-39.00 -54.00 0.00
-38.00 -54.00 0.00
-37.00 -54.00 0.00
-36.00 -54.00 0.00
-35.00 -54.00 0.00
-34.00 -54.00 0.00
-33.00 -54.00 0.00
-32.00 -54.00 0.00
-31.00 -54.00 0.00
-30.00 -54.00 0.00
-29.00 -54.00 0.00
-28.00 -54.00 0.00
-27.00 -54.00 0.00
-26.00 -54.00 0.00
-25.00 -54.00 0.00
-24.00 -54.00 0.00
-23.00 -54.00 0.00
-22.00 -54.00 0.00
-21.00 -54.00 0.00
-20.00 -54.00 0.00
-99.00 -53.00 0.00
-98.00 -53.00 0.00
-97.00 -53.00 0.00
-96.00 -53.00 0.00
-95.00 -53.00 0.00
-94.00 -53.00 0.00
-93.00 -53.00 0.00
-92.00 -53.00 0.00
-91.00 -53.00 0.00
-90.00 -53.00 0.00
-89.00 -53.00 0.00
-88.00 -53.00 0.00
-87.00 -53.00 0.00
-86.00 -53.00 0.00
-85.00 -53.00 0.00
-84.00 -53.00 0.00
-83.00 -53.00 0.00
-82.00 -53.00 0.00
-81.00 -53.00 0.00
-80.00 -53.00 0.00
-79.00 -53.00 0.00
-78.00 -53.00 0.00
-77.00 -53.00 0.00
-76.00 -53.00 0.00
-75.00 -53.00 0.00
-74.00 -53.00 0.00
-73.00 -53.00 0.00
-72.00 -53.00 0.00
-71.00 -53.00 0.00
-70.00 -53.00 0.00
-69.00 -53.00 0.00
-68.00 -53.00 0.00
-67.00 -53.00 0.00
-66.00 -53.00 0.00
-65.00 -53.00 0.00
-64.00 -53.00 0.00
-63.00 -53.00 0.00
-62.00 -53.00 0.00
-61.00 -53.00 0.00
-60.00 -53.00 0.00
-59.00 -53.00 0.00
-58.00 -53.00 0.00
-57.00 -53.00 0.00
-56.00 -53.00 0.00
-55.00 -53.00 0.00
-54.00 -53.00 0.00
-53.00 -53.00 0.00
-52.00 -53.00 0.00
-51.00 -53.00 0.00
-50.00 -53.00 0.00
-49.00 -53.00 0.00
-48.00 -53.00 0.00
-47.00 -53.00 0.00
-46.00 -53.00 0.00
-45.00 -53.00 0.00
-44.00 -53.00 0.00
-43.00 -53.00 0.00
-42.00 -53.00 0.00
-41.00 -53.00 0.00
-40.00 -53.00 0.00
-39.00 -53.00 0.00
-38.00 -53.00 0.00
-37.00 -53.00 0.00
-36.00 -53.00 0.00
-35.00 -53.00 0.00
-34.00 -53.00 0.00
-33.00 -53.00 0.00
-32.00 -53.00 0.00
-31.00 -53.00 0.00
-30.00 -53.00 0.00
-29.00 -53.00 0.00
-28.00 -53.00 0.00
-27.00 -53.00 0.00
-26.00 -53.00 0.00
-25.00 -53.00 0.00
-24.00 -53.00 0.00
-23.00 -53.00 0.00
-22.00 -53.00 0.00
-21.00 -53.00 0.00
-20.00 -53.00 0.00
-99.00 -52.00 0.00
-98.00 -52.00 0.00
-97.00 -52.00 0.00
-96.00 -52.00 0.00
-95.00 -52.00 0.00
-94.00 -52.00 0.00
-93.00 -52.00 0.00
-92.00 -52.00 0.00
-91.00 -52.00 0.00
-90.00 -52.00 0.00
-89.00 -52.00 0.00
-88.00 -52.00 0.00
-87.00 -52.00 0.00
-86.00 -52.00 0.00
-85.00 -52.00 0.00
-84.00 -52.00 0.00
-83.00 -52.00 0.00
-82.00 -52.00 0.00
-81.00 -52.00 0.00
-80.00 -52.00 0.00
-79.00 -52.00 0.00
-78.00 -52.00 0.00
-77.00 -52.00 0.00
-76.00 -52.00 0.00
-75.00 -52.00 0.00
-74.00 -52.00 0.00
-73.00 -52.00 0.00
-72.00 -52.00 0.00
-71.00 -52.00 0.00
-70.00 -52.00 0.00
-69.00 -52.00 0.00
-68.00 -52.00 0.00
-67.00 -52.00 0.00
-66.00 -52.00 0.00
-65.00 -52.00 0.00
-64.00 -52.00 0.00
-63.00 -52.00 0.00
-62.00 -52.00 0.00
-61.00 -52.00 0.00
-60.00 -52.00 0.00
-59.00 -52.00 0.00
-58.00 -52.00 0.00
-57.00 -52.00 0.00
-56.00 -52.00 0.00
-55.00 -52.00 0.00
-54.00 -52.00 0.00
-53.00 -52.00 0.00
-52.00 -52.00 0.00
-51.00 -52.00 0.00
-50.00 -52.00 0.00
-49.00 -52.00 0.00
-48.00 -52.00 0.00
-47.00 -52.00 0.00
-46.00 -52.00 0.00
-45.00 -52.00 0.00
-44.00 -52.00 0.00
-43.00 -52.00 0.00
-42.00 -52.00 0.00
-41.00 -52.00 0.00
-40.00 -52.00 0.00
-39.00 -52.00 0.00
-38.00 -52.00 0.00
-37.00 -52.00 0.00
-36.00 -52.00 0.00
-35.00 -52.00 0.00
-34.00 -52.00 0.00
-33.00 -52.00 0.00
-32.00 -52.00 0.00
-31.00 -52.00 0.00
-30.00 -52.00 0.00
-29.00 -52.00 0.00
-28.00 -52.00 0.00
-27.00 -52.00 0.00
-26.00 -52.00 0.00
-25.00 -52.00 0.00
-24.00 -52.00 0.00
-23.00 -52.00 0.00
-22.00 -52.00 0.00
-21.00 -52.00 0.00
